collection_id,check,score,error,hint
SENTINEL1_L1_GRD,validate_presence_of_dc_identifier_in_result,0,"Invalid or missing dc:identifier for result entry - CEOS-BP-011: In a two step search, a collection search response shall return the collection identifier in the <dc:identifier> response element, whose value can be used as {eo:parentIdentifier} parameter in a granule level search request.",CEOS-BP-011 applied against results of sample OSDD query: https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L1_GRD&
SENTINEL1_L1_GRD,validate_geo_name_search,3,"GEO parameter 'name' is not present in your URL template of type 'application/atom+xml'.  CEOS-BP-008: It is recommended to support geo:name and optionally, geo:radius. If geo:name is supported but geo:radius is not, it is recommended the search be treated as point search.",CEOS-BP-008
SENTINEL1_L2_OCN,validate_client_supplied_identifier_in_osdd,3,OSDD: https://catalogue-staging.nextgeoss.eu/opensearch/description.xml?osdd=SENTINEL1_L2_OCN should contain a reference to the referrer http://www.opensearch.org/Specifications/OpenSearch/Extensions/Referrer/1.0 namespace in order to support the referrer:source clientId - CEOS-BP-005D: OpenSearch servers wishing to identify clients via a client-supplied identifier (e.g. for purposes of server-side metrics generation) shall request this information through the {referrer:source} OpenSearch parameter or a non-variable search parameter in the URL template.,CEOS-BP-005D
SENTINEL1_L2_OCN,validate_parameter_extension_free_text_notation_support,0,"Missing profile for free text query parameter searchTerms, osdd: https://catalogue-staging.nextgeoss.eu/opensearch/description.xml?osdd=SENTINEL1_L2_OCN  - CEOS-BP-002B: For conveying the server's support condition on free keywords (e.g. searchTerms), the server should declare adherence to a specific, existing standard within the parameter definition using the Parameter Extension and an Atom link referring to a profile [RFC6906].",CEOS-BP-002B
SENTINEL1_L2_OCN,validate_parameter_extension_geometry_type_profile_support,0,"Missing profile(s) for query parameter geometry, osdd: https://catalogue-staging.nextgeoss.eu/opensearch/description.xml?osdd=SENTINEL1_L2_OCN  - CEOS-BP-002C: An OpenSearch server with {geo:geometry} search capabilities shall advertise supported geometry types with the Parameter extension and via Atom links referring to geometry type profiles.",CEOS-BP-002C
SENTINEL1_L2_OCN,validate_presence_of_dc_identifier_in_result,0,"Invalid or missing dc:identifier for result entry - CEOS-BP-011: In a two step search, a collection search response shall return the collection identifier in the <dc:identifier> response element, whose value can be used as {eo:parentIdentifier} parameter in a granule level search request.",CEOS-BP-011 applied against results of sample OSDD query: https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL1_L2_OCN&
SENTINEL1_L2_OCN,validate_geo_name_search,3,"GEO parameter 'name' is not present in your URL template of type 'application/atom+xml'.  CEOS-BP-008: It is recommended to support geo:name and optionally, geo:radius. If geo:name is supported but geo:radius is not, it is recommended the search be treated as point search.",CEOS-BP-008
SENTINEL2_L1C,validate_client_supplied_identifier_in_osdd,3,OSDD: https://catalogue-staging.nextgeoss.eu/opensearch/description.xml?osdd=SENTINEL2_L1C should contain a reference to the referrer http://www.opensearch.org/Specifications/OpenSearch/Extensions/Referrer/1.0 namespace in order to support the referrer:source clientId - CEOS-BP-005D: OpenSearch servers wishing to identify clients via a client-supplied identifier (e.g. for purposes of server-side metrics generation) shall request this information through the {referrer:source} OpenSearch parameter or a non-variable search parameter in the URL template.,CEOS-BP-005D
SENTINEL2_L1C,validate_parameter_extension_free_text_notation_support,0,"Missing profile for free text query parameter searchTerms, osdd: https://catalogue-staging.nextgeoss.eu/opensearch/description.xml?osdd=SENTINEL2_L1C  - CEOS-BP-002B: For conveying the server's support condition on free keywords (e.g. searchTerms), the server should declare adherence to a specific, existing standard within the parameter definition using the Parameter Extension and an Atom link referring to a profile [RFC6906].",CEOS-BP-002B
SENTINEL2_L1C,validate_parameter_extension_geometry_type_profile_support,0,"Missing profile(s) for query parameter geometry, osdd: https://catalogue-staging.nextgeoss.eu/opensearch/description.xml?osdd=SENTINEL2_L1C  - CEOS-BP-002C: An OpenSearch server with {geo:geometry} search capabilities shall advertise supported geometry types with the Parameter extension and via Atom links referring to geometry type profiles.",CEOS-BP-002C
SENTINEL2_L1C,validate_presence_of_dc_identifier_in_result,0,"Invalid or missing dc:identifier for result entry - CEOS-BP-011: In a two step search, a collection search response shall return the collection identifier in the <dc:identifier> response element, whose value can be used as {eo:parentIdentifier} parameter in a granule level search request.",CEOS-BP-011 applied against results of sample OSDD query: https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L1C&
SENTINEL2_L1C,validate_geo_name_search,3,"GEO parameter 'name' is not present in your URL template of type 'application/atom+xml'.  CEOS-BP-008: It is recommended to support geo:name and optionally, geo:radius. If geo:name is supported but geo:radius is not, it is recommended the search be treated as point search.",CEOS-BP-008
SENTINEL2_L2A,validate_client_supplied_identifier_in_osdd,3,OSDD: https://catalogue-staging.nextgeoss.eu/opensearch/description.xml?osdd=SENTINEL2_L2A should contain a reference to the referrer http://www.opensearch.org/Specifications/OpenSearch/Extensions/Referrer/1.0 namespace in order to support the referrer:source clientId - CEOS-BP-005D: OpenSearch servers wishing to identify clients via a client-supplied identifier (e.g. for purposes of server-side metrics generation) shall request this information through the {referrer:source} OpenSearch parameter or a non-variable search parameter in the URL template.,CEOS-BP-005D
SENTINEL2_L2A,validate_parameter_extension_free_text_notation_support,0,"Missing profile for free text query parameter searchTerms, osdd: https://catalogue-staging.nextgeoss.eu/opensearch/description.xml?osdd=SENTINEL2_L2A  - CEOS-BP-002B: For conveying the server's support condition on free keywords (e.g. searchTerms), the server should declare adherence to a specific, existing standard within the parameter definition using the Parameter Extension and an Atom link referring to a profile [RFC6906].",CEOS-BP-002B
SENTINEL2_L2A,validate_parameter_extension_geometry_type_profile_support,0,"Missing profile(s) for query parameter geometry, osdd: https://catalogue-staging.nextgeoss.eu/opensearch/description.xml?osdd=SENTINEL2_L2A  - CEOS-BP-002C: An OpenSearch server with {geo:geometry} search capabilities shall advertise supported geometry types with the Parameter extension and via Atom links referring to geometry type profiles.",CEOS-BP-002C
SENTINEL2_L2A,validate_presence_of_dc_identifier_in_result,0,"Invalid or missing dc:identifier for result entry - CEOS-BP-011: In a two step search, a collection search response shall return the collection identifier in the <dc:identifier> response element, whose value can be used as {eo:parentIdentifier} parameter in a granule level search request.",CEOS-BP-011 applied against results of sample OSDD query: https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL2_L2A&
SENTINEL2_L2A,validate_geo_name_search,3,"GEO parameter 'name' is not present in your URL template of type 'application/atom+xml'.  CEOS-BP-008: It is recommended to support geo:name and optionally, geo:radius. If geo:name is supported but geo:radius is not, it is recommended the search be treated as point search.",CEOS-BP-008
SENTINEL3_SRAL_L1_CAL,validate_client_supplied_identifier_in_osdd,3,OSDD: https://catalogue-staging.nextgeoss.eu/opensearch/description.xml?osdd=SENTINEL3_SRAL_L1_CAL should contain a reference to the referrer http://www.opensearch.org/Specifications/OpenSearch/Extensions/Referrer/1.0 namespace in order to support the referrer:source clientId - CEOS-BP-005D: OpenSearch servers wishing to identify clients via a client-supplied identifier (e.g. for purposes of server-side metrics generation) shall request this information through the {referrer:source} OpenSearch parameter or a non-variable search parameter in the URL template.,CEOS-BP-005D
SENTINEL3_SRAL_L1_CAL,validate_parameter_extension_free_text_notation_support,0,"Missing profile for free text query parameter searchTerms, osdd: https://catalogue-staging.nextgeoss.eu/opensearch/description.xml?osdd=SENTINEL3_SRAL_L1_CAL  - CEOS-BP-002B: For conveying the server's support condition on free keywords (e.g. searchTerms), the server should declare adherence to a specific, existing standard within the parameter definition using the Parameter Extension and an Atom link referring to a profile [RFC6906].",CEOS-BP-002B
SENTINEL3_SRAL_L1_CAL,validate_browse_links_in_result,3,"No browse links found for <link rel='icon'> or <media:group> in entry element.  CEOS-BP-015: CEOS OpenSearch implementations are recommended to provide a URL to the granule
 browse image when available, by either atom:link@rel='icon' or Media RSS (eg. media:content/media:Category=QUICKLOOK).",CEOS-BP-015 applied against results of sample OSDD query: https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL3_SRAL_L1_CAL&
SENTINEL3_SRAL_L1_CAL,validate_parameter_extension_geometry_type_profile_support,0,"Missing profile(s) for query parameter geometry, osdd: https://catalogue-staging.nextgeoss.eu/opensearch/description.xml?osdd=SENTINEL3_SRAL_L1_CAL  - CEOS-BP-002C: An OpenSearch server with {geo:geometry} search capabilities shall advertise supported geometry types with the Parameter extension and via Atom links referring to geometry type profiles.",CEOS-BP-002C
SENTINEL3_SRAL_L1_CAL,validate_collection_and_granule_search_support,3,The result has no entries containing links of rel type 'search' - ESIP BP: a client will first identify datasets of interest (step 1) and then search for granules associated with those datasets (step 2). - CEOS-BP-001: support of two step search.  The 2 step search consists of a collection level search and the subsequent granule level search (or file level search).[Rule applied against results of sample OSDD query: https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL3_SRAL_L1_CAL&],CEOS-BP-001
SENTINEL3_SRAL_L1_CAL,validate_metadata_links_in_result,3,"No metadata links found for <link rel='via'> or <link rel='alternate'>.  CEOS-BP-012: CEOS OpenSearch implementations are encouraged to rely on atom:link@rel=""alternate"" or atom:link@rel=""via"" for detailed representation of the metadata.The ""via"" relation should be preferred to convey the authoritative resource or the source of the information from where the atom:entry is made. In the same context, atom:link@rel=""describedBy"" should be used to reference should be used to reference the documentation (a file with human readable information about the resource).",CEOS-BP-012 applied against results of sample OSDD query: https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL3_SRAL_L1_CAL&
SENTINEL3_SRAL_L1_CAL,validate_data_access_links_in_result,3,No data access links found for <link rel='enclosure'>.  CEOS-BP-016: CEOS OpenSearch implementations are recommended the search result should use link element with an attribute rel='enclosure' along with a MIME type attribute type='xxx' for embedding data access URLs.,CEOS-BP-016 applied against results of sample OSDD query: https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL3_SRAL_L1_CAL&
SENTINEL3_SRAL_L1_CAL,validate_reference_to_documentation_in_result,3,"No documentation reference links found for <link rel='describedBy'> - CEOS-BP-012C: atom:link@rel=""describedby"" should be used to reference to the documentation (a file with human-readable information about the resource).",CEOS-BP-012C applied against results of sample OSDD query: https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL3_SRAL_L1_CAL&
SENTINEL3_SRAL_L1_CAL,validate_provenance_information_in_result,4,"No provenance links found for <link rel='via'> - CEOS-BP-012B: CEOS OpenSearch implementations using syndication/aggregation of results provided by third-party catalogs are recommended to include provenance information (at Atom Feed) level using an atom:link element with rel=""via"" and an hef attribute referring to the original result set.",CEOS-BP-012B applied against results of sample OSDD query: https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL3_SRAL_L1_CAL&
SENTINEL3_SRAL_L1_CAL,validate_geo_name_search,3,"GEO parameter 'name' is not present in your URL template of type 'application/atom+xml'.  CEOS-BP-008: It is recommended to support geo:name and optionally, geo:radius. If geo:name is supported but geo:radius is not, it is recommended the search be treated as point search.",CEOS-BP-008
SENTINEL3_SRAL_L1_SRA,validate_client_supplied_identifier_in_osdd,3,OSDD: https://catalogue-staging.nextgeoss.eu/opensearch/description.xml?osdd=SENTINEL3_SRAL_L1_SRA should contain a reference to the referrer http://www.opensearch.org/Specifications/OpenSearch/Extensions/Referrer/1.0 namespace in order to support the referrer:source clientId - CEOS-BP-005D: OpenSearch servers wishing to identify clients via a client-supplied identifier (e.g. for purposes of server-side metrics generation) shall request this information through the {referrer:source} OpenSearch parameter or a non-variable search parameter in the URL template.,CEOS-BP-005D
SENTINEL3_SRAL_L1_SRA,validate_parameter_extension_free_text_notation_support,0,"Missing profile for free text query parameter searchTerms, osdd: https://catalogue-staging.nextgeoss.eu/opensearch/description.xml?osdd=SENTINEL3_SRAL_L1_SRA  - CEOS-BP-002B: For conveying the server's support condition on free keywords (e.g. searchTerms), the server should declare adherence to a specific, existing standard within the parameter definition using the Parameter Extension and an Atom link referring to a profile [RFC6906].",CEOS-BP-002B
SENTINEL3_SRAL_L1_SRA,validate_parameter_extension_geometry_type_profile_support,0,"Missing profile(s) for query parameter geometry, osdd: https://catalogue-staging.nextgeoss.eu/opensearch/description.xml?osdd=SENTINEL3_SRAL_L1_SRA  - CEOS-BP-002C: An OpenSearch server with {geo:geometry} search capabilities shall advertise supported geometry types with the Parameter extension and via Atom links referring to geometry type profiles.",CEOS-BP-002C
SENTINEL3_SRAL_L1_SRA,validate_presence_of_dc_identifier_in_result,0,"Invalid or missing dc:identifier for result entry - CEOS-BP-011: In a two step search, a collection search response shall return the collection identifier in the <dc:identifier> response element, whose value can be used as {eo:parentIdentifier} parameter in a granule level search request.",CEOS-BP-011 applied against results of sample OSDD query: https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL3_SRAL_L1_SRA&
SENTINEL3_SRAL_L1_SRA,validate_geo_name_search,3,"GEO parameter 'name' is not present in your URL template of type 'application/atom+xml'.  CEOS-BP-008: It is recommended to support geo:name and optionally, geo:radius. If geo:name is supported but geo:radius is not, it is recommended the search be treated as point search.",CEOS-BP-008
SENTINEL3_SRAL_L2_LAN,validate_client_supplied_identifier_in_osdd,3,OSDD: https://catalogue-staging.nextgeoss.eu/opensearch/description.xml?osdd=SENTINEL3_SRAL_L2_LAN should contain a reference to the referrer http://www.opensearch.org/Specifications/OpenSearch/Extensions/Referrer/1.0 namespace in order to support the referrer:source clientId - CEOS-BP-005D: OpenSearch servers wishing to identify clients via a client-supplied identifier (e.g. for purposes of server-side metrics generation) shall request this information through the {referrer:source} OpenSearch parameter or a non-variable search parameter in the URL template.,CEOS-BP-005D
SENTINEL3_SRAL_L2_LAN,validate_parameter_extension_free_text_notation_support,0,"Missing profile for free text query parameter searchTerms, osdd: https://catalogue-staging.nextgeoss.eu/opensearch/description.xml?osdd=SENTINEL3_SRAL_L2_LAN  - CEOS-BP-002B: For conveying the server's support condition on free keywords (e.g. searchTerms), the server should declare adherence to a specific, existing standard within the parameter definition using the Parameter Extension and an Atom link referring to a profile [RFC6906].",CEOS-BP-002B
SENTINEL3_SRAL_L2_LAN,validate_parameter_extension_geometry_type_profile_support,0,"Missing profile(s) for query parameter geometry, osdd: https://catalogue-staging.nextgeoss.eu/opensearch/description.xml?osdd=SENTINEL3_SRAL_L2_LAN  - CEOS-BP-002C: An OpenSearch server with {geo:geometry} search capabilities shall advertise supported geometry types with the Parameter extension and via Atom links referring to geometry type profiles.",CEOS-BP-002C
SENTINEL3_SRAL_L2_LAN,validate_presence_of_dc_identifier_in_result,0,"Invalid or missing dc:identifier for result entry - CEOS-BP-011: In a two step search, a collection search response shall return the collection identifier in the <dc:identifier> response element, whose value can be used as {eo:parentIdentifier} parameter in a granule level search request.",CEOS-BP-011 applied against results of sample OSDD query: https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL3_SRAL_L2_LAN&
SENTINEL3_SRAL_L2_LAN,validate_geo_name_search,3,"GEO parameter 'name' is not present in your URL template of type 'application/atom+xml'.  CEOS-BP-008: It is recommended to support geo:name and optionally, geo:radius. If geo:name is supported but geo:radius is not, it is recommended the search be treated as point search.",CEOS-BP-008
SENTINEL3_SRAL_L2_WAT,validate_client_supplied_identifier_in_osdd,3,OSDD: https://catalogue-staging.nextgeoss.eu/opensearch/description.xml?osdd=SENTINEL3_SRAL_L2_WAT should contain a reference to the referrer http://www.opensearch.org/Specifications/OpenSearch/Extensions/Referrer/1.0 namespace in order to support the referrer:source clientId - CEOS-BP-005D: OpenSearch servers wishing to identify clients via a client-supplied identifier (e.g. for purposes of server-side metrics generation) shall request this information through the {referrer:source} OpenSearch parameter or a non-variable search parameter in the URL template.,CEOS-BP-005D
SENTINEL3_SRAL_L2_WAT,validate_parameter_extension_free_text_notation_support,0,"Missing profile for free text query parameter searchTerms, osdd: https://catalogue-staging.nextgeoss.eu/opensearch/description.xml?osdd=SENTINEL3_SRAL_L2_WAT  - CEOS-BP-002B: For conveying the server's support condition on free keywords (e.g. searchTerms), the server should declare adherence to a specific, existing standard within the parameter definition using the Parameter Extension and an Atom link referring to a profile [RFC6906].",CEOS-BP-002B
SENTINEL3_SRAL_L2_WAT,validate_browse_links_in_result,3,"No browse links found for <link rel='icon'> or <media:group> in entry element.  CEOS-BP-015: CEOS OpenSearch implementations are recommended to provide a URL to the granule
 browse image when available, by either atom:link@rel='icon' or Media RSS (eg. media:content/media:Category=QUICKLOOK).",CEOS-BP-015 applied against results of sample OSDD query: https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL3_SRAL_L2_WAT&
SENTINEL3_SRAL_L2_WAT,validate_parameter_extension_geometry_type_profile_support,0,"Missing profile(s) for query parameter geometry, osdd: https://catalogue-staging.nextgeoss.eu/opensearch/description.xml?osdd=SENTINEL3_SRAL_L2_WAT  - CEOS-BP-002C: An OpenSearch server with {geo:geometry} search capabilities shall advertise supported geometry types with the Parameter extension and via Atom links referring to geometry type profiles.",CEOS-BP-002C
SENTINEL3_SRAL_L2_WAT,validate_collection_and_granule_search_support,3,The result has no entries containing links of rel type 'search' - ESIP BP: a client will first identify datasets of interest (step 1) and then search for granules associated with those datasets (step 2). - CEOS-BP-001: support of two step search.  The 2 step search consists of a collection level search and the subsequent granule level search (or file level search).[Rule applied against results of sample OSDD query: https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL3_SRAL_L2_WAT&],CEOS-BP-001
SENTINEL3_SRAL_L2_WAT,validate_metadata_links_in_result,3,"No metadata links found for <link rel='via'> or <link rel='alternate'>.  CEOS-BP-012: CEOS OpenSearch implementations are encouraged to rely on atom:link@rel=""alternate"" or atom:link@rel=""via"" for detailed representation of the metadata.The ""via"" relation should be preferred to convey the authoritative resource or the source of the information from where the atom:entry is made. In the same context, atom:link@rel=""describedBy"" should be used to reference should be used to reference the documentation (a file with human readable information about the resource).",CEOS-BP-012 applied against results of sample OSDD query: https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL3_SRAL_L2_WAT&
SENTINEL3_SRAL_L2_WAT,validate_data_access_links_in_result,3,No data access links found for <link rel='enclosure'>.  CEOS-BP-016: CEOS OpenSearch implementations are recommended the search result should use link element with an attribute rel='enclosure' along with a MIME type attribute type='xxx' for embedding data access URLs.,CEOS-BP-016 applied against results of sample OSDD query: https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL3_SRAL_L2_WAT&
SENTINEL3_SRAL_L2_WAT,validate_reference_to_documentation_in_result,3,"No documentation reference links found for <link rel='describedBy'> - CEOS-BP-012C: atom:link@rel=""describedby"" should be used to reference to the documentation (a file with human-readable information about the resource).",CEOS-BP-012C applied against results of sample OSDD query: https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL3_SRAL_L2_WAT&
SENTINEL3_SRAL_L2_WAT,validate_provenance_information_in_result,4,"No provenance links found for <link rel='via'> - CEOS-BP-012B: CEOS OpenSearch implementations using syndication/aggregation of results provided by third-party catalogs are recommended to include provenance information (at Atom Feed) level using an atom:link element with rel=""via"" and an hef attribute referring to the original result set.",CEOS-BP-012B applied against results of sample OSDD query: https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL3_SRAL_L2_WAT&
SENTINEL3_SRAL_L2_WAT,validate_geo_name_search,3,"GEO parameter 'name' is not present in your URL template of type 'application/atom+xml'.  CEOS-BP-008: It is recommended to support geo:name and optionally, geo:radius. If geo:name is supported but geo:radius is not, it is recommended the search be treated as point search.",CEOS-BP-008
SENTINEL3_OLCI_L1_EFR,validate_client_supplied_identifier_in_osdd,3,OSDD: https://catalogue-staging.nextgeoss.eu/opensearch/description.xml?osdd=SENTINEL3_OLCI_L1_EFR should contain a reference to the referrer http://www.opensearch.org/Specifications/OpenSearch/Extensions/Referrer/1.0 namespace in order to support the referrer:source clientId - CEOS-BP-005D: OpenSearch servers wishing to identify clients via a client-supplied identifier (e.g. for purposes of server-side metrics generation) shall request this information through the {referrer:source} OpenSearch parameter or a non-variable search parameter in the URL template.,CEOS-BP-005D
SENTINEL3_OLCI_L1_EFR,validate_parameter_extension_free_text_notation_support,0,"Missing profile for free text query parameter searchTerms, osdd: https://catalogue-staging.nextgeoss.eu/opensearch/description.xml?osdd=SENTINEL3_OLCI_L1_EFR  - CEOS-BP-002B: For conveying the server's support condition on free keywords (e.g. searchTerms), the server should declare adherence to a specific, existing standard within the parameter definition using the Parameter Extension and an Atom link referring to a profile [RFC6906].",CEOS-BP-002B
SENTINEL3_OLCI_L1_EFR,validate_parameter_extension_geometry_type_profile_support,0,"Missing profile(s) for query parameter geometry, osdd: https://catalogue-staging.nextgeoss.eu/opensearch/description.xml?osdd=SENTINEL3_OLCI_L1_EFR  - CEOS-BP-002C: An OpenSearch server with {geo:geometry} search capabilities shall advertise supported geometry types with the Parameter extension and via Atom links referring to geometry type profiles.",CEOS-BP-002C
SENTINEL3_OLCI_L1_EFR,validate_presence_of_dc_identifier_in_result,0,"Invalid or missing dc:identifier for result entry - CEOS-BP-011: In a two step search, a collection search response shall return the collection identifier in the <dc:identifier> response element, whose value can be used as {eo:parentIdentifier} parameter in a granule level search request.",CEOS-BP-011 applied against results of sample OSDD query: https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL3_OLCI_L1_EFR&
SENTINEL3_OLCI_L1_EFR,validate_geo_name_search,3,"GEO parameter 'name' is not present in your URL template of type 'application/atom+xml'.  CEOS-BP-008: It is recommended to support geo:name and optionally, geo:radius. If geo:name is supported but geo:radius is not, it is recommended the search be treated as point search.",CEOS-BP-008
SENTINEL3_OLCI_L1_ERR,validate_client_supplied_identifier_in_osdd,3,OSDD: https://catalogue-staging.nextgeoss.eu/opensearch/description.xml?osdd=SENTINEL3_OLCI_L1_ERR should contain a reference to the referrer http://www.opensearch.org/Specifications/OpenSearch/Extensions/Referrer/1.0 namespace in order to support the referrer:source clientId - CEOS-BP-005D: OpenSearch servers wishing to identify clients via a client-supplied identifier (e.g. for purposes of server-side metrics generation) shall request this information through the {referrer:source} OpenSearch parameter or a non-variable search parameter in the URL template.,CEOS-BP-005D
SENTINEL3_OLCI_L1_ERR,validate_parameter_extension_free_text_notation_support,0,"Missing profile for free text query parameter searchTerms, osdd: https://catalogue-staging.nextgeoss.eu/opensearch/description.xml?osdd=SENTINEL3_OLCI_L1_ERR  - CEOS-BP-002B: For conveying the server's support condition on free keywords (e.g. searchTerms), the server should declare adherence to a specific, existing standard within the parameter definition using the Parameter Extension and an Atom link referring to a profile [RFC6906].",CEOS-BP-002B
SENTINEL3_OLCI_L1_ERR,validate_parameter_extension_geometry_type_profile_support,0,"Missing profile(s) for query parameter geometry, osdd: https://catalogue-staging.nextgeoss.eu/opensearch/description.xml?osdd=SENTINEL3_OLCI_L1_ERR  - CEOS-BP-002C: An OpenSearch server with {geo:geometry} search capabilities shall advertise supported geometry types with the Parameter extension and via Atom links referring to geometry type profiles.",CEOS-BP-002C
SENTINEL3_OLCI_L1_ERR,validate_presence_of_dc_identifier_in_result,0,"Invalid or missing dc:identifier for result entry - CEOS-BP-011: In a two step search, a collection search response shall return the collection identifier in the <dc:identifier> response element, whose value can be used as {eo:parentIdentifier} parameter in a granule level search request.",CEOS-BP-011 applied against results of sample OSDD query: https://catalogue-staging.nextgeoss.eu/opensearch/search.atom?productType=SENTINEL3_OLCI_L1_ERR&
SENTINEL3_OLCI_L1_ERR,validate_geo_name_search,3,"GEO parameter 'name' is not present in your URL template of type 'application/atom+xml'.  CEOS-BP-008: It is recommended to support geo:name and optionally, geo:radius. If geo:name is supported but geo:radius is not, it is recommended the search be treated as point search.",CEOS-BP-008
